      Time       Date     Sample #  Type  Sub Chan  Num	Aux
[08:09:56.360 11/02/1996]   237765     "    0    0    0	ABP  173 > 170 
[08:09:57.384 11/02/1996]   237766     "    0    0    0	ABP  173 > 170 
[08:13:48.808 11/02/1996]   237992     "    0  255    0	*PAP DISCONNECT 
[08:13:49.832 11/02/1996]   237993     "    0  255    0	PAP    8 < 12  
[08:15:07.656 11/02/1996]   238069     "    0    0    0	ABP  311 > 170 
[08:15:08.680 11/02/1996]   238070     "    0    0    0	ABP  312 > 170 
[08:15:09.704 11/02/1996]   238071     "    0    0    0	ABP  314 > 170 
[08:15:10.728 11/02/1996]   238072     "    0    0    0	ABP  314 > 170 
[08:15:11.752 11/02/1996]   238073     "    0    0    0	ABP  316 > 170 
[08:15:12.776 11/02/1996]   238074     "    0    0    0	ABP  318 > 170 
[08:15:13.800 11/02/1996]   238075     "    0    0    0	ABP  319 > 170 
[08:25:32.296 11/02/1996]   238679     "    0    0    0	ABP  180 > 170 
[08:25:33.320 11/02/1996]   238680     "    0    0    0	ABP  182 > 170 
[08:25:34.344 11/02/1996]   238681     "    0    0    0	ABP  182 > 170 
[08:25:35.368 11/02/1996]   238682     "    0    0    0	ABP  182 > 170 
[08:25:36.392 11/02/1996]   238683     "    0    0    0	ABP  182 > 170 
[08:25:37.416 11/02/1996]   238684     "    0    0    0	ABP  182 > 170 
[08:25:38.440 11/02/1996]   238685     "    0    0    0	ABP  182 > 170 
[08:25:39.464 11/02/1996]   238686     "    0    0    0	ABP  182 > 170 
[08:25:40.488 11/02/1996]   238687     "    0    0    0	ABP  182 > 170 
[08:25:41.512 11/02/1996]   238688     "    0    0    0	ABP  182 > 170 
[08:25:42.536 11/02/1996]   238689     "    0    0    0	ABP  182 > 170 
[08:25:43.560 11/02/1996]   238690     "    0    0    0	ABP  185 > 170 
[08:25:44.584 11/02/1996]   238691     "    0    0    0	ABP  185 > 170 
[08:25:45.608 11/02/1996]   238692     "    0    0    0	ABP  185 > 170 
[08:28:49.928 11/02/1996]   238872     "    0  255    0	PAP   86 > 50  
[08:28:49.928 11/02/1996]   238872     "    0    0    0	ABP  186 > 170 
[08:28:50.952 11/02/1996]   238873     "    0  255    0	PAP   86 > 50  
[08:28:50.952 11/02/1996]   238873     "    0    0    0	ABP  186 > 170 
[08:28:51.976 11/02/1996]   238874     "    0  255    0	PAP   86 > 50  
[08:28:51.976 11/02/1996]   238874     "    0    0    0	ABP  186 > 170 
[08:28:53.000 11/02/1996]   238875     "    0  255    0	PAP   86 > 50  
[08:28:53.000 11/02/1996]   238875     "    0    0    0	ABP  186 > 170 
[08:28:54.024 11/02/1996]   238876     "    0  255    0	PAP   86 > 50  
[08:28:54.024 11/02/1996]   238876     "    0    0    0	ABP  186 > 170 
[08:28:55.048 11/02/1996]   238877     "    0  255    0	PAP   86 > 50  
[08:28:55.048 11/02/1996]   238877     "    0    0    0	ABP  186 > 170 
[08:28:56.072 11/02/1996]   238878     "    0  255    0	PAP   86 > 50  
[08:28:56.072 11/02/1996]   238878     "    0    0    0	ABP  186 > 170 
[08:28:57.096 11/02/1996]   238879     "    0  255    0	PAP   86 > 50  
[08:28:57.096 11/02/1996]   238879     "    0    0    0	ABP  186 > 170 
[08:28:58.120 11/02/1996]   238880     "    0  255    0	PAP   86 > 50  
[08:28:58.120 11/02/1996]   238880     "    0    0    0	ABP  186 > 170 
[08:28:59.144 11/02/1996]   238881     "    0  255    0	PAP   86 > 50  
[08:28:59.144 11/02/1996]   238881     "    0    0    0	ABP  186 > 170 
[08:29:00.168 11/02/1996]   238882     "    0  255    0	PAP   86 > 50  
[08:29:00.168 11/02/1996]   238882     "    0    0    0	ABP  186 > 170 
[08:29:01.192 11/02/1996]   238883     "    0  255    0	PAP   86 > 50  
[08:29:01.192 11/02/1996]   238883     "    0    0    0	ABP  186 > 170 
[08:29:02.216 11/02/1996]   238884     "    0  255    0	PAP   86 > 50  
[08:29:02.216 11/02/1996]   238884     "    0    0    0	ABP  186 > 170 
[08:29:03.240 11/02/1996]   238885     "    0  255    0	PAP   86 > 50  
[08:29:03.240 11/02/1996]   238885     "    0    0    0	ABP  186 > 170 
[08:29:04.264 11/02/1996]   238886     "    0  255    0	PAP   86 > 50  
[08:29:04.264 11/02/1996]   238886     "    0    0    0	ABP  186 > 170 
[08:29:05.288 11/02/1996]   238887     "    0  255    0	PAP   86 > 50  
[08:29:05.288 11/02/1996]   238887     "    0    0    0	ABP  186 > 170 
[08:29:06.312 11/02/1996]   238888     "    0  255    0	PAP   86 > 50  
[08:29:06.312 11/02/1996]   238888     "    0    0    0	ABP  186 > 170 
[08:29:07.336 11/02/1996]   238889     "    0  255    0	PAP   86 > 50  
[08:29:07.336 11/02/1996]   238889     "    0    0    0	ABP  186 > 170 
[08:29:08.360 11/02/1996]   238890     "    0  255    0	PAP   86 > 50  
[08:29:08.360 11/02/1996]   238890     "    0    0    0	ABP  186 > 170 
[08:29:09.384 11/02/1996]   238891     "    0  255    0	PAP   86 > 50  
[08:29:09.384 11/02/1996]   238891     "    0    0    0	ABP  186 > 170 
[08:29:10.408 11/02/1996]   238892     "    0  255    0	PAP   86 > 50  
[08:29:10.408 11/02/1996]   238892     "    0    0    0	ABP  186 > 170 
[08:29:11.432 11/02/1996]   238893     "    0  255    0	PAP   86 > 50  
[08:29:11.432 11/02/1996]   238893     "    0    0    0	ABP  186 > 170 
[08:29:12.456 11/02/1996]   238894     "    0  255    0	PAP   86 > 50  
[08:29:12.456 11/02/1996]   238894     "    0    0    0	ABP  186 > 170 
[08:29:13.480 11/02/1996]   238895     "    0  255    0	PAP   86 > 50  
[08:29:13.480 11/02/1996]   238895     "    0    0    0	ABP  186 > 170 
[08:29:14.504 11/02/1996]   238896     "    0  255    0	PAP   86 > 50  
[08:29:14.504 11/02/1996]   238896     "    0    0    0	ABP  186 > 170 
[08:29:15.528 11/02/1996]   238897     "    0  255    0	PAP   86 > 50  
[08:29:15.528 11/02/1996]   238897     "    0    0    0	ABP  186 > 170 
[08:29:16.552 11/02/1996]   238898     "    0  255    0	PAP   86 > 50  
[08:29:16.552 11/02/1996]   238898     "    0    0    0	ABP  186 > 170 
[08:29:17.576 11/02/1996]   238899     "    0  255    0	PAP   86 > 50  
[08:29:17.576 11/02/1996]   238899     "    0    0    0	ABP  186 > 170 
[08:29:18.600 11/02/1996]   238900     "    0  255    0	PAP   86 > 50  
[08:29:18.600 11/02/1996]   238900     "    0    0    0	ABP  186 > 170 
[08:29:19.624 11/02/1996]   238901     "    0  255    0	PAP   86 > 50  
[08:29:19.624 11/02/1996]   238901     "    0    0    0	ABP  186 > 170 
[08:29:20.648 11/02/1996]   238902     "    0  255    0	PAP   86 > 50  
[08:29:20.648 11/02/1996]   238902     "    0    0    0	ABP  186 > 170 
[08:29:21.672 11/02/1996]   238903     "    0  255    0	PAP   86 > 50  
[08:29:21.672 11/02/1996]   238903     "    0    0    0	ABP  186 > 170 
[08:29:22.696 11/02/1996]   238904     "    0  255    0	PAP   86 > 50  
[08:29:22.696 11/02/1996]   238904     "    0    0    0	ABP  186 > 170 
[08:29:23.720 11/02/1996]   238905     "    0  255    0	PAP   86 > 50  
[08:29:23.720 11/02/1996]   238905     "    0    0    0	ABP  186 > 170 
[08:29:24.744 11/02/1996]   238906     "    0  255    0	PAP   86 > 50  
[08:29:24.744 11/02/1996]   238906     "    0    0    0	ABP  186 > 170 
[08:29:25.768 11/02/1996]   238907     "    0  255    0	PAP   86 > 50  
[08:29:25.768 11/02/1996]   238907     "    0    0    0	ABP  186 > 170 
[08:29:26.792 11/02/1996]   238908     "    0  255    0	PAP   86 > 50  
[08:29:26.792 11/02/1996]   238908     "    0    0    0	ABP  186 > 170 
[08:29:27.816 11/02/1996]   238909     "    0  255    0	PAP   86 > 50  
[08:29:27.816 11/02/1996]   238909     "    0    0    0	ABP  186 > 170 
[08:29:28.840 11/02/1996]   238910     "    0  255    0	PAP   86 > 50  
[08:29:28.840 11/02/1996]   238910     "    0    0    0	ABP  186 > 170 
[08:29:29.864 11/02/1996]   238911     "    0  255    0	PAP   86 > 50  
[08:29:29.864 11/02/1996]   238911     "    0    0    0	ABP  186 > 170 
[08:29:30.888 11/02/1996]   238912     "    0  255    0	PAP   86 > 50  
[08:29:30.888 11/02/1996]   238912     "    0    0    0	ABP  186 > 170 
[08:29:31.912 11/02/1996]   238913     "    0  255    0	PAP   86 > 50  
[08:29:31.912 11/02/1996]   238913     "    0    0    0	ABP  186 > 170 
[08:29:32.936 11/02/1996]   238914     "    0  255    0	PAP   86 > 50  
[08:29:32.936 11/02/1996]   238914     "    0    0    0	ABP  186 > 170 
[08:29:33.960 11/02/1996]   238915     "    0  255    0	PAP   86 > 50  
[08:29:33.960 11/02/1996]   238915     "    0    0    0	ABP  186 > 170 
[08:29:34.984 11/02/1996]   238916     "    0  255    0	PAP   86 > 50  
[08:29:34.984 11/02/1996]   238916     "    0    0    0	ABP  186 > 170 
[08:29:36.008 11/02/1996]   238917     "    0  255    0	PAP   86 > 50  
[08:29:36.008 11/02/1996]   238917     "    0    0    0	ABP  186 > 170 
[08:29:37.032 11/02/1996]   238918     "    0  255    0	PAP   86 > 50  
[08:29:37.032 11/02/1996]   238918     "    0    0    0	ABP  186 > 170 
[08:29:38.056 11/02/1996]   238919     "    0  255    0	PAP   86 > 50  
[08:29:38.056 11/02/1996]   238919     "    0    0    0	ABP  186 > 170 
[08:29:39.080 11/02/1996]   238920     "    0  255    0	PAP   86 > 50  
[08:29:39.080 11/02/1996]   238920     "    0    0    0	ABP  186 > 170 
[08:29:40.104 11/02/1996]   238921     "    0  255    0	PAP   86 > 50  
[08:29:40.104 11/02/1996]   238921     "    0    0    0	ABP  186 > 170 
[08:29:41.128 11/02/1996]   238922     "    0  255    0	PAP   86 > 50  
[08:29:41.128 11/02/1996]   238922     "    0    0    0	ABP  186 > 170 
[08:29:42.152 11/02/1996]   238923     "    0  255    0	PAP   86 > 50  
[08:29:42.152 11/02/1996]   238923     "    0    0    0	ABP  186 > 170 
[08:29:43.176 11/02/1996]   238924     "    0  255    0	PAP   86 > 50  
[08:29:43.176 11/02/1996]   238924     "    0    0    0	ABP  186 > 170 
[08:29:44.200 11/02/1996]   238925     "    0  255    0	PAP   86 > 50  
[08:29:44.200 11/02/1996]   238925     "    0    0    0	ABP  186 > 170 
[08:29:45.224 11/02/1996]   238926     "    0  255    0	PAP   86 > 50  
[08:29:45.224 11/02/1996]   238926     "    0    0    0	ABP  186 > 170 
[08:29:46.248 11/02/1996]   238927     "    0  255    0	PAP   86 > 50  
[08:29:46.248 11/02/1996]   238927     "    0    0    0	ABP  187 > 170 
[08:29:47.272 11/02/1996]   238928     "    0  255    0	PAP   86 > 50  
[08:29:47.272 11/02/1996]   238928     "    0    0    0	ABP  192 > 170 
[08:29:48.296 11/02/1996]   238929     "    0  255    0	PAP   86 > 50  
[08:29:48.296 11/02/1996]   238929     "    0    0    0	ABP  192 > 170 
[08:29:49.320 11/02/1996]   238930     "    0  255    0	PAP   86 > 50  
[08:29:49.320 11/02/1996]   238930     "    0    0    0	ABP  192 > 170 
[08:29:50.344 11/02/1996]   238931     "    0  255    0	PAP   86 > 50  
[08:29:50.344 11/02/1996]   238931     "    0    0    0	ABP  192 > 170 
[08:32:54.664 11/02/1996]   239111     "    0    0    0	ABP  203 > 170 
[08:32:55.688 11/02/1996]   239112     "    0    0    0	ABP  203 > 170 
[08:32:56.712 11/02/1996]   239113     "    0    0    0	ABP  203 > 170 
[08:32:57.736 11/02/1996]   239114     "    0    0    0	ABP  203 > 170 
[08:32:58.760 11/02/1996]   239115     "    0    0    0	ABP  203 > 170 
[08:32:59.784 11/02/1996]   239116     "    0    0    0	ABP  203 > 170 
[08:33:00.808 11/02/1996]   239117     "    0    0    0	ABP  203 > 170 
[08:33:01.832 11/02/1996]   239118     "    0    0    0	ABP  203 > 170 
[08:33:02.856 11/02/1996]   239119     "    0    0    0	ABP  203 > 170 
[08:33:03.880 11/02/1996]   239120     "    0    0    0	ABP  203 > 170 
[08:33:04.904 11/02/1996]   239121     "    0    0    0	ABP  203 > 170 
[08:33:05.928 11/02/1996]   239122     "    0    0    0	ABP  203 > 170 
[08:33:06.952 11/02/1996]   239123     "    0    0    0	ABP  203 > 170 
[08:33:07.976 11/02/1996]   239124     "    0    0    0	ABP  203 > 170 
[08:33:09.000 11/02/1996]   239125     "    0    0    0	ABP  203 > 170 
[08:33:10.024 11/02/1996]   239126     "    0    0    0	ABP  203 > 170 
[08:33:11.048 11/02/1996]   239127     "    0    0    0	ABP  203 > 170 
[08:33:12.072 11/02/1996]   239128     "    0    0    0	ABP  203 > 170 
[08:33:13.096 11/02/1996]   239129     "    0    0    0	ABP  203 > 170 
[08:33:14.120 11/02/1996]   239130     "    0    0    0	ABP  203 > 170 
[08:33:15.144 11/02/1996]   239131     "    0    0    0	ABP  203 > 170 
[08:33:16.168 11/02/1996]   239132     "    0    0    0	ABP  203 > 170 
[08:33:17.192 11/02/1996]   239133     "    0    0    0	ABP  203 > 170 
[08:33:18.216 11/02/1996]   239134     "    0    0    0	ABP  203 > 170 
[08:33:19.240 11/02/1996]   239135     "    0    0    0	ABP  203 > 170 
[08:33:20.264 11/02/1996]   239136     "    0    0    0	ABP  203 > 170 
[08:33:21.288 11/02/1996]   239137     "    0    0    0	ABP  203 > 170 
[08:33:22.312 11/02/1996]   239138     "    0    0    0	ABP  203 > 170 
[08:33:23.336 11/02/1996]   239139     "    0    0    0	ABP  203 > 170 
[08:33:24.360 11/02/1996]   239140     "    0    0    0	ABP  203 > 170 
[08:33:25.384 11/02/1996]   239141     "    0    0    0	ABP  203 > 170 
[08:33:26.408 11/02/1996]   239142     "    0    0    0	ABP  203 > 170 
[08:33:27.432 11/02/1996]   239143     "    0    0    0	ABP  203 > 170 
[08:33:28.456 11/02/1996]   239144     "    0    0    0	ABP  203 > 170 
[08:33:29.480 11/02/1996]   239145     "    0    0    0	ABP  203 > 170 
[08:33:30.504 11/02/1996]   239146     "    0    0    0	ABP  203 > 170 
[08:33:31.528 11/02/1996]   239147     "    0    0    0	ABP  203 > 170 
[08:33:32.552 11/02/1996]   239148     "    0    0    0	ABP  203 > 170 
[08:33:33.576 11/02/1996]   239149     "    0    0    0	ABP  203 > 170 
[08:33:34.600 11/02/1996]   239150     "    0    0    0	ABP  203 > 170 
[08:33:35.624 11/02/1996]   239151     "    0    0    0	ABP  203 > 170 
[08:33:36.648 11/02/1996]   239152     "    0    0    0	ABP  203 > 170 
[08:33:37.672 11/02/1996]   239153     "    0    0    0	ABP  203 > 170 
[08:33:38.696 11/02/1996]   239154     "    0    0    0	ABP  203 > 170 
[08:33:39.720 11/02/1996]   239155     "    0    0    0	ABP  203 > 170 
[08:33:40.744 11/02/1996]   239156     "    0    0    0	ABP  203 > 170 
[08:33:41.768 11/02/1996]   239157     "    0    0    0	ABP  203 > 170 
[08:33:42.792 11/02/1996]   239158     "    0    0    0	ABP  203 > 170 
[08:33:43.816 11/02/1996]   239159     "    0    0    0	ABP  203 > 170 
[08:33:44.840 11/02/1996]   239160     "    0    0    0	ABP  203 > 170 
[08:33:45.864 11/02/1996]   239161     "    0    0    0	ABP  203 > 170 
[08:33:46.888 11/02/1996]   239162     "    0    0    0	ABP  203 > 170 
[08:33:47.912 11/02/1996]   239163     "    0    0    0	ABP  203 > 170 
[08:33:48.936 11/02/1996]   239164     "    0    0    0	ABP  203 > 170 
[08:33:49.960 11/02/1996]   239165     "    0    0    0	ABP  203 > 170 
[08:33:50.984 11/02/1996]   239166     "    0    0    0	ABP  203 > 170 
[08:33:52.008 11/02/1996]   239167     "    0    0    0	ABP  203 > 170 
[08:33:53.032 11/02/1996]   239168     "    0    0    0	ABP  203 > 170 
[08:33:54.056 11/02/1996]   239169     "    0    0    0	ABP  203 > 170 
[08:33:55.080 11/02/1996]   239170     "    0    0    0	ABP  203 > 170 
[08:33:56.104 11/02/1996]   239171     "    0    0    0	ABP  203 > 170 
[08:33:57.128 11/02/1996]   239172     "    0    0    0	ABP  203 > 170 
[08:33:58.152 11/02/1996]   239173     "    0    0    0	ABP  203 > 170 
[08:33:59.176 11/02/1996]   239174     "    0    0    0	ABP  203 > 170 
[08:34:00.200 11/02/1996]   239175     "    0    0    0	ABP  203 > 170 
[08:34:01.224 11/02/1996]   239176     "    0    0    0	ABP  203 > 170 
[08:34:02.248 11/02/1996]   239177     "    0    0    0	ABP  203 > 170 
[08:34:03.272 11/02/1996]   239178     "    0    0    0	ABP  203 > 170 
[08:34:04.296 11/02/1996]   239179     "    0    0    0	ABP  203 > 170 
[08:34:05.320 11/02/1996]   239180     "    0    0    0	ABP  203 > 170 
[08:34:06.344 11/02/1996]   239181     "    0    0    0	ABP  203 > 170 
[08:34:07.368 11/02/1996]   239182     "    0    0    0	ABP  203 > 170 
[08:34:08.392 11/02/1996]   239183     "    0    0    0	ABP  203 > 170 
[08:34:09.416 11/02/1996]   239184     "    0    0    0	ABP  203 > 170 
[08:34:10.440 11/02/1996]   239185     "    0    0    0	ABP  203 > 170 
[08:34:11.464 11/02/1996]   239186     "    0    0    0	ABP  203 > 170 
[08:34:12.488 11/02/1996]   239187     "    0    0    0	ABP  203 > 170 
[08:34:13.512 11/02/1996]   239188     "    0    0    0	ABP  203 > 170 
[08:34:14.536 11/02/1996]   239189     "    0    0    0	ABP  203 > 170 
[08:34:15.560 11/02/1996]   239190     "    0    0    0	ABP  203 > 170 
[08:34:16.584 11/02/1996]   239191     "    0    0    0	ABP  203 > 170 
[08:34:17.608 11/02/1996]   239192     "    0    0    0	ABP  203 > 170 
[08:34:18.632 11/02/1996]   239193     "    0    0    0	ABP  203 > 170 
[08:34:19.656 11/02/1996]   239194     "    0    0    0	ABP  203 > 170 
[08:34:20.680 11/02/1996]   239195     "    0    0    0	ABP  203 > 170 
[08:34:21.704 11/02/1996]   239196     "    0    0    0	ABP  203 > 170 
[08:34:22.728 11/02/1996]   239197     "    0    0    0	ABP  203 > 170 
[08:34:23.752 11/02/1996]   239198     "    0    0    0	ABP  203 > 170 
[08:34:24.776 11/02/1996]   239199     "    0    0    0	ABP  203 > 170 
[08:34:25.800 11/02/1996]   239200     "    0    0    0	ABP  203 > 170 
[08:34:26.824 11/02/1996]   239201     "    0    0    0	ABP  203 > 170 
[08:34:27.848 11/02/1996]   239202     "    0    0    0	ABP  203 > 170 
[08:34:28.872 11/02/1996]   239203     "    0    0    0	ABP  203 > 170 
[08:34:29.896 11/02/1996]   239204     "    0    0    0	ABP  203 > 170 
[08:34:30.920 11/02/1996]   239205     "    0    0    0	ABP  203 > 170 
[08:34:31.944 11/02/1996]   239206     "    0    0    0	ABP  203 > 170 
[08:34:32.968 11/02/1996]   239207     "    0    0    0	ABP  203 > 170 
[08:34:33.992 11/02/1996]   239208     "    0    0    0	ABP  203 > 170 
[08:34:35.016 11/02/1996]   239209     "    0    0    0	ABP  203 > 170 
[08:34:36.040 11/02/1996]   239210     "    0    0    0	ABP  203 > 170 
[08:34:37.064 11/02/1996]   239211     "    0    0    0	ABP  203 > 170 
[08:34:38.088 11/02/1996]   239212     "    0    0    0	ABP  203 > 170 
[08:53:36.776 11/02/1996]   240324     "    0  255    0	PAP   54 > 50  
[08:53:36.776 11/02/1996]   240324     "    0    0    0	ABP  174 > 170 
[08:53:37.800 11/02/1996]   240325     "    0  255    0	PAP   54 > 50  
[08:53:37.800 11/02/1996]   240325     "    0    0    0	ABP  174 > 170 
[08:53:38.824 11/02/1996]   240326     "    0  255    0	PAP   54 > 50  
[08:53:38.824 11/02/1996]   240326     "    0    0    0	ABP  174 > 170 
[08:53:39.848 11/02/1996]   240327     "    0  255    0	PAP   54 > 50  
[08:53:40.872 11/02/1996]   240328     "    0  255    0	PAP   54 > 50  
[08:53:41.896 11/02/1996]   240329     "    0  255    0	PAP   54 > 50  
[08:53:42.920 11/02/1996]   240330     "    0  255    0	PAP   54 > 50  
[08:53:43.944 11/02/1996]   240331     "    0  255    0	PAP   54 > 50  
[08:53:44.968 11/02/1996]   240332     "    0  255    0	PAP   54 > 50  
[08:53:45.992 11/02/1996]   240333     "    0  255    0	PAP   54 > 50  
[08:53:47.016 11/02/1996]   240334     "    0  255    0	PAP   54 > 50  
[08:53:56.232 11/02/1996]   240343     "    0    0    0	ABP  179 > 170 
[08:53:57.256 11/02/1996]   240344     "    0    0    0	ABP  179 > 170 
[08:53:58.280 11/02/1996]   240345     "    0    0    0	ABP  181 > 170 
[08:53:59.304 11/02/1996]   240346     "    0    0    0	ABP  182 > 170 
